viable	emission	foils	thickness	span	chord	alpha	Cl	Cd	stress	stability
1	2890.84756143012	NACA3409	0.36	40	4	6	1.0126	0.00739	39170544.556541	59133.7386305394
1	2891.96082942307	NACA2211	0.44	45	4	6	0.8805	0.0059	29452298.9653186	54112.4876678795
0	2893.14913920071	NACA4307	0.28	45	4	4	0.879	0.00499	72605246.6861899	51825.0242431621
0	2893.38680115624	NACA2209	0.36	45	4	6	0.8787	0.0065	43906702.1010773	55366.4816568906
0	2893.40040470251	NACA3408	0.32	40	4	6	1.0089	0.00742	49394074.5767491	58859.0712512395
0	2893.70368376361	NACA2307	0.28	45	4	6	0.8783	0.0069	72547426.8082828	56275.440354843
1	2896.02224373903	NACA3311	0.44	40	4	6	1.0051	0.00661	26027389.2837531	57008.1096961565
0	2896.09123950315	NACA3407	0.28	40	4	6	1.005	0.00741	64265321.8351873	58493.1431943753
1	2896.4764065781	NACA4212	0.48	45	4	4	0.8748	0.00581	24587903.0799904	53381.3963905802
0	2896.95173048915	NACA2306	0.24	45	4	6	0.8742	0.00697	98284155.7957368	56068.603455211
0	2898.45692287416	NACA2208	0.32	45	4	6	0.8723	0.00671	55164680.7013262	55282.183942906
1	2899.40303618085	NACA3211	0.44	40	4	6	1.0002	0.0057	25900502.2003878	54874.3445248478
1	2899.40757069627	NACA4211	0.44	45	4	4	0.8711	0.00562	29137873.5135594	52597.6528448615
0	2899.47203194496	NACA3406	0.24	40	4	6	1.0001	0.00756	87045762.0232496	58338.8662091582
0	2899.48679134811	NACA2404	0.16	45	4	6	0.871	0.01002	220329872.249708	62987.7150600575
0	2900.04133591101	NACA4306	0.24	45	4	4	0.8703	0.0056	97845688.3882747	52478.2049430258
0	2900.6535844055	NACA3204	0.24	40	6	4	0.7261	0.00104	57931140.707254	46983.1481499634
1	2900.98993875558	NACA3310	0.4	40	4	6	0.9979	0.00692	31267540.9781824	56949.3893442044
0	2902.2595141626	NACA2207	0.28	45	4	6	0.8675	0.00677	71655348.692002	54991.3116893299
1	2902.71483285855	NACA3212	0.48	40	4	6	0.9954	0.00574	21659171.9622894	54525.5345823746
1	2903.52704459208	NACA4210	0.4	45	4	4	0.8659	0.00537	35046362.595825	51538.815426913
1	2904.78470578211	NACA3309	0.36	40	4	6	0.9924	0.00712	38389145.1885358	56838.8910368147
1	2904.92269731035	NACA3210	0.4	40	4	6	0.9922	0.00567	31088940.9345151	54113.6110484719
0	2905.34911958446	NACA2304	0.16	45	4	6	0.8636	0.00731	218457953.702466	55917.7705093334
0	2905.58678153999	NACA2206	0.24	45	4	6	0.8633	0.00678	97058695.6056504	54638.3111946771
0	2907.01275327315	NACA4305	0.2	45	4	4	0.8615	0.00624	139473109.487485	53201.2041074512
0	2907.72573913974	NACA4209	0.36	45	4	4	0.8606	0.00515	43002284.9985058	50544.7645628171
0	2908.09650245981	NACA3308	0.32	40	4	6	0.9876	0.00723	48351261.8217835	56624.1097809829
0	2908.43872500632	NACA4208	0.32	45	4	4	0.8597	0.0051	54367850.5089192	50346.3752676966
1	2909.75240079866	NACA3209	0.36	40	4	6	0.9852	0.00582	38110626.60192	53781.7409589649
0	2910.73612390975	NACA2205	0.2	45	4	6	0.8568	0.00746	138712199.894227	55666.1593211017
0	2910.9943245528	NACA3307	0.28	40	4	6	0.9834	0.00726	62884097.0076847	56314.1321099985
0	2911.68677173186	NACA4207	0.28	45	4	4	0.8556	0.00495	70672410.7675815	49627.4862103843
0	2911.68677173186	NACA4304	0.16	45	4	4	0.8556	0.00633	216434257.975718	52889.0184363936
0	2914.37511699461	NACA3306	0.24	40	4	6	0.9785	0.00731	85165761.5635933	55982.4739401677
0	2915.56858367215	NACA4206	0.24	45	4	4	0.8507	0.00485	95642108.5969267	48957.9559881221
0	2915.96201956935	NACA3208	0.32	40	4	6	0.9762	0.00636	47793136.6853231	54009.6722923933
0	2918.58385860586	NACA3305	0.2	40	4	6	0.9724	0.00778	121874163.131314	56334.0022258983
0	2919.92571952349	NACA4205	0.2	45	4	4	0.8452	0.00479	136834210.259805	48332.883192818
0	2921.82665951944	NACA3207	0.28	40	4	6	0.9677	0.00699	61880151.1839907	54455.6054764632
0	2925.69042231009	NACA3206	0.24	40	4	6	0.9621	0.00713	83738353.8071877	54239.2426978878
0	2929.07121475191	NACA3205	0.2	40	4	6	0.9572	0.00725	119969095.998863	54047.5314963547
0	2929.43219774459	NACA4204	0.16	45	4	4	0.8332	0.00627	210767909.940823	50787.2378724217
1	2930.82198226642	NACA2412	0.72	40	6	4	0.6943	0.00589	6154890.05081125	56792.8715491169
1	2933.76292671198	NACA2411	0.66	40	6	4	0.6912	0.0059	7292122.99503021	56461.8627374871
1	2936.70387115755	NACA2410	0.6	40	6	4	0.6881	0.00586	8783895.97480489	55992.4054497187
1	2939.73968477877	NACA2409	0.54	40	6	4	0.6849	0.00584	10793884.6692608	55569.1258853146
1	2942.87036757566	NACA2408	0.48	40	6	4	0.6816	0.00574	13595188.5091807	54912.0744141557
1	2943.5344518053	NACA2312	0.72	40	6	4	0.6809	0.00542	6036100.58418174	53935.9988194568
1	2945.2162235557	NACA4412	0.48	40	4	4	0.9338	0.00559	20318801.2642012	48991.2707433196
1	2945.67243137231	NACA3412	0.48	45	4	4	0.8127	0.00569	22842465.5156701	47668.2874375053
1	2946.3805270752	NACA2407	0.42	40	6	4	0.6779	0.0056	17660588.8480858	54099.4539943239
1	2946.94974212918	NACA2311	0.66	40	6	4	0.6773	0.00542	7145478.73919844	53527.2877197683
1	2948.94199481811	NACA4411	0.44	40	4	4	0.9284	0.00549	24041217.9992402	48359.9353378486
1	2949.23736070523	NACA3411	0.44	45	4	4	0.8082	0.00568	27033898.9480642	47266.7391395683
1	2950.36503245306	NACA2310	0.6	40	6	4	0.6737	0.00538	8600073.70763851	53008.6992037682
1	2953.49571524995	NACA2406	0.36	40	6	4	0.6704	0.00538	23772077.1428136	52637.9367681914
1	2953.91137916394	NACA3410	0.4	45	4	4	0.8023	0.00564	32472221.6314014	46679.8938603357
1	2954.25466865525	NACA2212	0.72	40	6	4	0.6696	0.00501	5935927.3772479	51511.9216890598
1	2954.44440700658	NACA2309	0.54	40	6	4	0.6694	0.00535	10549607.8224605	52441.9109121578
1	2954.66864323997	NACA4410	0.4	40	4	4	0.9201	0.00537	28829807.0488282	47457.5151607422
1	2956.7212672225	NACA2211	0.66	40	6	4	0.667	0.00486	7036814.29063245	50801.2706381696
1	2957.71397045238	NACA3409	0.36	45	4	4	0.7975	0.00566	39849317.0884364	46329.30161538
1	2958.18742721002	NACA4409	0.36	40	4	4	0.915	0.00562	35395070.3824166	47510.5803846962
1	2959.5673424924	NACA2308	0.48	40	6	4	0.664	0.0053	13244139.0406337	51699.9834685359
1	2960.13655754638	NACA2210	0.6	40	6	4	0.6634	0.00475	8468589.72487366	50092.8040127873
0	2961.75422369635	NACA3408	0.32	45	4	4	0.7924	0.00589	50111765.4336019	46452.779141136
1	2962.07110630372	NACA3312	0.48	45	4	4	0.792	0.00503	22260652.99423	44387.3941611921
0	2962.94813493422	NACA4408	0.32	40	4	4	0.9081	0.00598	44459073.3701515	47626.6787333786
1	2963.15512222657	NACA2411	0.44	40	4	6	0.9078	0.00693	23507774.3426435	49376.6238732224
1	2964.2159320999	NACA2209	0.54	40	6	4	0.6591	0.00461	10387281.9178125	49225.298919602
0	2965.31915302926	NACA3407	0.28	45	4	4	0.7879	0.00604	65080402.5757099	46438.8454264262
1	2965.43198244249	NACA2410	0.4	40	4	6	0.9045	0.00697	28341006.9293176	49186.9032307745
1	2965.44923138352	NACA2307	0.42	40	6	4	0.6578	0.00522	17136945.4849843	50790.8684453149
1	2965.92357726184	NACA2306	0.36	40	6	4	0.6573	0.00525	23307557.1389787	50819.9373986336
1	2966.03213889584	NACA3311	0.44	45	4	4	0.787	0.00488	26324769.2057987	43623.8297986191
1	2966.32892737604	NACA4312	0.48	40	4	4	0.9032	0.00506	19652967.7680729	45516.267930957
0	2967.2948680737	NACA4407	0.28	40	4	4	0.9018	0.0063	57666136.5482307	47720.1200148403
1	2967.57085113017	NACA2412	0.48	40	4	6	0.9014	0.00684	19613801.0918301	48696.6268792309
1	2968.053821479	NACA2409	0.36	40	4	6	0.9007	0.00698	34841901.5228881	48902.2902840245
0	2968.40875845112	NACA3406	0.24	45	4	4	0.784	0.00607	88143191.6539209	46192.1239626775
0	2970.6066647514	NACA2408	0.32	40	4	6	0.897	0.00698	43915635.7372821	48608.2114609653
1	2970.88264780787	NACA4310	0.4	40	4	4	0.8966	0.00471	28093473.5354628	44337.4918270935
0	2970.95164357199	NACA4406	0.24	40	4	4	0.8965	0.00647	78028722.7815651	47616.1895129167
1	2971.04651274766	NACA2208	0.48	40	6	4	0.6519	0.0046	13002792.5310077	48408.2726642115
1	2971.10226061377	NACA3309	0.36	45	4	4	0.7806	0.00488	39004861.3407317	43104.025961572
1	2971.29662239259	NACA4311	0.44	40	4	4	0.896	0.00483	23202209.5296416	44514.0267565851
0	2971.81524648035	NACA3405	0.2	45	4	4	0.7797	0.00613	126230044.651645	45985.5553836451
1	2972.37468120694	NACA2207	0.42	40	6	4	0.6505	0.00475	16946766.5521165	48676.024629727
1	2973.00355625799	NACA3310	0.4	45	4	4	0.7782	0.00481	31496800.2911087	42744.7537362883
0	2973.09051225967	NACA2407	0.28	40	4	6	0.8934	0.00699	57128993.5597575	48341.9166260925
1	2973.36649531615	NACA2310	0.4	40	4	6	0.893	0.00678	27980673.5078835	47918.1699913206
0	2973.5131113149	NACA2304	0.24	40	6	4	0.6493	0.00522	51803731.8017078	49862.1630986911
1	2974.12544872145	NACA2311	0.44	40	4	6	0.8919	0.00669	23096038.7047849	47663.2975908169
0	2974.40143177793	NACA4405	0.2	40	4	4	0.8915	0.00654	111734693.985568	47351.6480595713
1	2974.6774148344	NACA4309	0.36	40	4	4	0.8911	0.00475	34470543.4074004	43977.4753490499
0	2975.77627907248	NACA3404	0.16	45	4	4	0.7747	0.00662	195969634.938977	46740.9584630335
0	2976.09316167985	NACA3308	0.32	45	4	4	0.7743	0.00508	48967112.53816	43069.1753091851
0	2976.26431740914	NACA2406	0.24	40	4	6	0.8888	0.00718	77358537.432521	48334.2636194478
1	2976.54892493613	NACA2206	0.36	40	6	4	0.6461	0.00504	22910410.2654711	49011.4642119491
1	2976.60929622973	NACA2312	0.48	40	4	6	0.8883	0.00652	19328754.7258406	47062.4940922826
0	2977.50624116327	NACA4404	0.16	40	4	4	0.887	0.00647	173704209.136987	46867.0865271497
1	2977.57523692739	NACA2309	0.36	40	4	6	0.8869	0.00685	34308074.2318746	47568.8559840745
1	2978.74816491741	NACA2210	0.4	40	4	6	0.8852	0.00622	27736273.4481282	46259.20030396
1	2978.74816491741	NACA2212	0.48	40	4	6	0.8852	0.00581	19261301.0056446	45493.5659721432
0	2978.74816491741	NACA4308	0.32	40	4	4	0.8852	0.00484	43337927.2627003	43682.1871871131
1	2979.65809101276	NACA3212	0.48	45	4	4	0.7698	0.00542	21636680.1451493	43512.7331890011
0	2980.61105054862	NACA2308	0.32	40	4	6	0.8825	0.00687	43205739.7303807	47261.9939802663
1	2980.72316866531	NACA2205	0.3	40	6	4	0.6417	0.00516	32766319.1224084	48873.9531618945
0	2981.32172470145	NACA3307	0.28	45	4	4	0.7677	0.00546	63411886.0989624	43439.9847114264
1	2981.99096583099	NACA2211	0.44	40	4	6	0.8805	0.0059	22800832.0210373	45294.7220148951
1	2982.43081382725	NACA3211	0.44	45	4	4	0.7663	0.00516	25632364.2216055	42619.6860795091
0	2983.02590229277	NACA4307	0.28	40	4	4	0.879	0.00499	56208177.0080892	43478.6995086519
1	2983.23288958513	NACA2209	0.36	40	4	6	0.8787	0.0065	33990872.5082289	46275.1610514901
0	2983.50887264161	NACA2307	0.28	40	4	6	0.8783	0.0069	56163415.092383	46991.0488490812
0	2984.42306651618	NACA2204	0.24	40	6	4	0.6378	0.00518	50886216.1452783	48512.8608634999
1	2985.92372438576	NACA4212	0.48	40	4	4	0.8748	0.00581	19035004.6540193	44684.3008635319
0	2986.15418446385	NACA3306	0.24	45	4	4	0.7616	0.00583	85624814.7495231	43831.1201318858
0	2986.33769897047	NACA2306	0.24	40	4	6	0.8742	0.00697	76087796.3810867	46804.0892330029
1	2987.1840529378	NACA3209	0.36	45	4	4	0.7603	0.00483	37990515.0875715	41365.183935856
1	2987.58015619701	NACA3210	0.4	45	4	4	0.7598	0.005	30752080.2636654	41727.5877341679
0	2987.64861848873	NACA2208	0.32	40	4	6	0.8723	0.00671	42706364.6082845	46171.8525622918
0	2988.21392141175	NACA3208	0.32	45	4	4	0.759	0.00478	47999533.0188085	41144.6805537427
1	2988.47656765816	NACA4211	0.44	40	4	4	0.8711	0.00562	22557415.9835611	44043.8896493086
0	2988.54556342227	NACA2404	0.16	40	4	6	0.871	0.01002	170570875.03756	52252.7509553214
0	2989.0285337711	NACA4306	0.24	40	4	4	0.8703	0.0056	75748351.8536487	43944.9483525221
0	2989.71911379676	NACA3305	0.2	45	4	4	0.7571	0.00594	122571202.777684	43737.0113357238
0	2990.96041516643	NACA2207	0.28	40	4	6	0.8675	0.00677	55472802.6786318	45914.6764790422
0	2991.62040944098	NACA3207	0.28	45	4	4	0.7547	0.00465	62338088.3664022	40500.1998597651
1	2992.06434739233	NACA4210	0.4	40	4	4	0.8659	0.00537	27131539.9669387	43177.6947044648
0	2993.28404312968	NACA3304	0.16	45	4	4	0.7526	0.00595	190379175.493835	43408.6579811379
0	2993.65124996706	NACA2304	0.16	40	4	6	0.8636	0.00731	169121708.016575	46624.5816881892
0	2993.85823725942	NACA2206	0.24	40	4	6	0.8633	0.00678	75139092.4454268	45611.9541032883
0	2995.10016101356	NACA4305	0.2	40	4	4	0.8615	0.00624	107974693.066256	44466.2938536084
1	2995.72112289062	NACA4209	0.36	40	4	4	0.8606	0.00515	33290707.7279866	42362.3025014446
0	2995.7398833368	NACA3206	0.24	45	4	4	0.7495	0.00467	84264441.5109869	40142.2089652087
0	2996.34208476769	NACA4208	0.32	40	4	4	0.8597	0.0051	42089489.4574598	42200.4796151689
0	2998.34296192714	NACA2205	0.2	40	4	6	0.8568	0.00746	107385626.255564	46387.4624656491
0	2999.17091109656	NACA4207	0.28	40	4	4	0.8556	0.00495	54711850.1116281	41609.435107448
0	2999.17091109656	NACA4304	0.16	40	4	4	0.8556	0.00633	167555040.966861	44186.4482242949
0	3000.49312244735	NACA3205	0.2	45	4	4	0.7435	0.00493	120369421.826982	40292.5751720095
0	3002.55170353838	NACA4206	0.24	40	4	4	0.8507	0.00485	74042425.5106273	41053.0402860978
0	3006.34647056491	NACA4205	0.2	40	4	4	0.8452	0.00479	105931759.233429	40528.6066048187
0	3014.62596225916	NACA4204	0.16	40	4	4	0.8332	0.00627	163168373.227663	42401.885223296
1	3028.77009390351	NACA3412	0.48	40	4	4	0.8127	0.00569	17683754.3236414	39827.0219078303
1	3031.87490328885	NACA3411	0.44	40	4	4	0.8082	0.00568	20928600.1583218	39485.8599099281
1	3035.94565337186	NACA3410	0.4	40	4	4	0.8023	0.00564	25138739.4797031	38991.0591682698
1	3039.25745004956	NACA3409	0.36	40	4	4	0.7975	0.00566	30849801.7813959	38688.8978346073
1	3041.45019944994	NACA2412	0.48	45	4	4	0.6918	0.00581	19444343.1078388	38527.7368877404
1	3042.77623401961	NACA3408	0.32	40	4	4	0.7924	0.00589	38794592.8185311	38759.9036243038
1	3043.05221707609	NACA3312	0.48	40	4	4	0.792	0.00503	17233337.5468487	37125.9188313117
1	3044.14370161259	NACA2411	0.44	45	4	4	0.6884	0.00579	23026646.9139413	38237.3345862087
0	3045.88104340496	NACA3407	0.28	40	4	4	0.7879	0.00604	50382733.4069095	38725.6033747363
1	3046.50200528203	NACA3311	0.44	40	4	4	0.787	0.00488	20379619.3078436	36496.7512343643
1	3047.23330703444	NACA2410	0.4	45	4	4	0.6845	0.00574	27704394.4991826	37841.7495184946
0	3048.57187820559	NACA3406	0.24	40	4	4	0.784	0.00607	68237053.7208556	38510.5848114675
1	3050.91773418563	NACA3309	0.36	40	4	4	0.7806	0.00488	30196056.7655895	36053.1834077003
1	3051.35278093026	NACA2409	0.36	45	4	4	0.6793	0.00567	33943123.6340751	37308.8763737555
0	3051.53869606269	NACA3405	0.2	40	4	4	0.7797	0.00613	97722423.8929305	38325.3481696609
1	3052.22420810052	NACA2312	0.48	45	4	4	0.6782	0.0053	19062089.4705641	36357.0404070345
1	3052.57363252448	NACA3310	0.4	40	4	4	0.7782	0.00481	24383605.9617412	35757.0611834826
0	3054.98848426863	NACA3404	0.16	40	4	4	0.7747	0.00662	151712120.426633	38896.7552248694
0	3055.07615156686	NACA2408	0.32	45	4	4	0.6746	0.00566	42662035.5395101	36955.549862628
1	3055.26446732511	NACA3308	0.32	40	4	4	0.7743	0.00508	37908446.7685369	35993.5639301668
1	3055.39303417423	NACA2311	0.44	45	4	4	0.6742	0.00521	22551663.784688	35864.053528136
0	3055.39303417423	NACA2407	0.28	45	4	4	0.6742	0.00572	55688802.4070867	37069.4023942699
0	3058.16575698871	NACA2406	0.24	45	4	4	0.6707	0.00574	75405151.3294448	36872.7875496077
1	3058.36927671045	NACA3212	0.48	40	4	4	0.7698	0.00542	16750281.8731871	36321.2720462449
1	3059.75017002557	NACA2310	0.4	45	4	4	0.6687	0.00514	27064906.6495302	35315.9380253715
0	3059.81818775695	NACA3307	0.28	40	4	4	0.7677	0.00546	49091032.4108192	36253.2170559213
